schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,collectedAt
1.0,STARTUP,AI Ecosystem Directory,https://github.com/ContextualAI,ContextualAI,20,2026-09-03T10:26:18.759916Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/CharHubAI,CharHubAI,20,2026-09-03T10:26:18.759919Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/rh-aiservices-bu,rh-aiservices-bu,20,2026-09-03T10:26:18.759922Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Qualcomm-AI-research,Qualcomm-AI-research,20,2026-09-03T10:26:18.759925Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/T3xtifyai,T3xtifyai,20,2026-09-03T10:26:18.759927Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Bria-AI,Bria-AI,20,2026-09-03T10:26:18.759930Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/nansen-ai,nansen-ai,20,2026-09-03T10:26:18.759933Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/hanzoai,hanzoai,20,2026-09-03T10:26:18.759936Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/athina-ai,athina-ai,20,2026-09-03T10:26:18.759939Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/AIGeeksGroup,AIGeeksGroup,20,2026-09-03T10:26:18.759941Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/lablab-ai,lablab-ai,20,2026-09-03T10:26:18.759944Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/probabilisticai,probabilisticai,20,2026-09-03T10:26:18.759947Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/IAHispano,IAHispano,20,2026-09-03T10:26:18.759950Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/All-Hands-AI,All-Hands-AI,20,2026-09-03T10:26:18.759952Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/BengaliAI,BengaliAI,20,2026-09-03T10:26:18.759955Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/api7,api7,20,2026-09-03T10:26:18.759958Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/TsinghuaAI,TsinghuaAI,20,2026-09-03T10:26:18.759962Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/SantanderAI,SantanderAI,20,2026-09-03T10:26:18.759965Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/postgres-ai,postgres-ai,20,2026-09-03T10:26:18.759968Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/moises-ai,moises-ai,20,2026-09-03T10:26:18.759971Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/sovaai,sovaai,20,2026-09-03T10:26:18.759974Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/kontent-ai,kontent-ai,20,2026-09-03T10:26:18.759976Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/ai-twinkle,ai-twinkle,20,2026-09-03T10:26:18.759979Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/flowaicom,flowaicom,20,2026-09-03T10:26:18.759982Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/flowdriveai,flowdriveai,20,2026-09-03T10:26:18.759985Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Ansvar-Systems,Ansvar-Systems,20,2026-09-03T10:26:18.759987Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/sberbank-ai,sberbank-ai,20,2026-09-03T10:26:18.759990Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/character-ai,character-ai,20,2026-09-03T10:26:18.759993Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/albumentations-team,albumentations-team,20,2026-09-03T10:26:18.759995Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Armur-Ai,Armur-Ai,20,2026-09-03T10:26:18.759998Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/vibing-ai,vibing-ai,20,2026-09-03T10:26:18.760002Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/InfuseAI,InfuseAI,20,2026-09-03T10:26:18.760004Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/RevylAI,RevylAI,20,2026-09-03T10:26:18.760007Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Klavis-AI,Klavis-AI,20,2026-09-03T10:26:18.760010Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/DerwenAI,DerwenAI,20,2026-09-03T10:26:18.760013Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/AmbiqAI,AmbiqAI,20,2026-09-03T10:26:18.760016Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/skit-ai,skit-ai,20,2026-09-03T10:26:18.760018Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/WaveSpeedAI,WaveSpeedAI,20,2026-09-03T10:26:18.760021Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/cisco-ai-defense,cisco-ai-defense,20,2026-09-03T10:26:18.760024Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/funstory-ai,funstory-ai,20,2026-09-03T10:26:18.760027Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/SaharaLabsAI,SaharaLabsAI,20,2026-09-03T10:26:18.760030Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/timeseriesAI,timeseriesAI,20,2026-09-03T10:26:18.760032Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/SuperagenticAI,SuperagenticAI,20,2026-09-03T10:26:18.760035Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/cvat-ai,cvat-ai,20,2026-09-03T10:26:18.760038Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/RetellAI,RetellAI,20,2026-09-03T10:26:18.760041Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/FirmAI-Research,FirmAI-Research,20,2026-09-03T10:26:18.760043Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/SunbirdAI,SunbirdAI,20,2026-09-03T10:26:18.760046Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Tonic-AI,Tonic-AI,20,2026-09-03T10:26:18.760049Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/AgnesAI-Labs,AgnesAI-Labs,20,2026-09-03T10:26:18.760052Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/AI-Core,AI-Core,20,2026-09-03T10:26:18.760055Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/qureai,qureai,20,2026-09-03T10:26:18.760057Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/kaiko-ai,kaiko-ai,20,2026-09-03T10:26:18.760060Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/lunorai,lunorai,20,2026-09-03T10:26:18.760066Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/kaistAI,kaistAI,20,2026-09-03T10:26:18.760069Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Nexis-Network,Nexis-Network,20,2026-09-03T10:26:18.760071Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/recallai,recallai,20,2026-09-03T10:26:18.760074Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Ethara-Ai,Ethara-Ai,20,2026-09-03T10:26:18.760077Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/PolyAI-LDN,PolyAI-LDN,20,2026-09-03T10:26:18.760080Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/chai-research,chai-research,20,2026-09-03T10:26:18.760083Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Deci-AI,Deci-AI,20,2026-09-03T10:26:18.760085Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/giotto-ai,giotto-ai,20,2026-09-03T10:26:18.760088Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/friendliai,friendliai,20,2026-09-03T10:26:18.760091Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/FederatedAI,FederatedAI,20,2026-09-03T10:26:18.760094Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/AutodeskAILab,AutodeskAILab,20,2026-09-03T10:26:18.760097Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/chatboxai,chatboxai,20,2026-09-03T10:26:18.760099Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/IITGuwahati-AI,IITGuwahati-AI,20,2026-09-03T10:26:18.760102Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/kubiyabot,kubiyabot,20,2026-09-03T10:26:18.760105Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/fellowship,fellowship,20,2026-09-03T10:26:18.760108Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/AIGeniusInstitute,AIGeniusInstitute,20,2026-09-03T10:26:18.760110Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/usacognition,usacognition,20,2026-09-03T10:26:18.760113Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/PayAINetwork,PayAINetwork,20,2026-09-03T10:26:18.760116Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Improbable-AI,Improbable-AI,20,2026-09-03T10:26:18.760119Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/surge-ai,surge-ai,20,2026-09-03T10:26:18.760122Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/shisa-ai,shisa-ai,20,2026-09-03T10:26:18.760124Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/nexthop-ai,nexthop-ai,20,2026-09-03T10:26:18.760127Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/maum-ai,maum-ai,20,2026-09-03T10:26:18.760130Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/AzatAI,AzatAI,20,2026-09-03T10:26:18.760133Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/antvis,antvis,20,2026-09-03T10:26:18.760135Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/riiid,riiid,20,2026-09-03T10:26:18.760138Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/zsibot,zsibot,20,2026-09-03T10:26:18.760141Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Triton-AI,Triton-AI,20,2026-09-03T10:26:18.760144Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/KolosalAI,KolosalAI,20,2026-09-03T10:26:18.760147Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/refly-ai,refly-ai,20,2026-09-03T10:26:18.760150Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/meetcleo,meetcleo,20,2026-09-03T10:26:20.707136Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/deepsense-ai,deepsense-ai,20,2026-09-03T10:26:20.707148Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/PundiAI,PundiAI,20,2026-09-03T10:26:20.707152Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/localai-org,localai-org,20,2026-09-03T10:26:20.707156Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/clue-ai,clue-ai,20,2026-09-03T10:26:20.707158Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/PreferredAI,PreferredAI,20,2026-09-03T10:26:20.707161Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/ml-gde,ml-gde,20,2026-09-03T10:26:20.707164Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/aurelio-labs,aurelio-labs,20,2026-09-03T10:26:20.707167Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/traycerai,traycerai,20,2026-09-03T10:26:20.707170Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/AtomicBot-ai,AtomicBot-ai,20,2026-09-03T10:26:20.707175Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/ai4co,ai4co,20,2026-09-03T10:26:20.707178Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/UCSB-AI,UCSB-AI,20,2026-09-03T10:26:20.707181Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/vectranetworks,vectranetworks,20,2026-09-03T10:26:20.707183Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/edenai,edenai,20,2026-09-03T10:26:20.707186Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/MolecularAI,MolecularAI,20,2026-09-03T10:26:20.707189Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/getCUJO,getCUJO,20,2026-09-03T10:26:20.707192Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/one-covenant,one-covenant,20,2026-09-03T10:26:20.707195Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/BlockRunAI,BlockRunAI,20,2026-09-03T10:26:20.707198Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/plandex-ai,plandex-ai,20,2026-09-03T10:26:20.707201Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Infini-AI-Lab,Infini-AI-Lab,20,2026-09-03T10:26:20.707204Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/horizon3ai,horizon3ai,20,2026-09-03T10:26:20.707206Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/digma-ai,digma-ai,20,2026-09-03T10:26:20.707209Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/openai-php,openai-php,20,2026-09-03T10:26:20.707212Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/instructa,instructa,20,2026-09-03T10:26:20.707215Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/ai-builders,ai-builders,20,2026-09-03T10:26:20.707218Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/haomo-ai,haomo-ai,20,2026-09-03T10:26:20.707221Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/tum-ai,tum-ai,20,2026-09-03T10:26:20.707224Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/NeurAI-Lab,NeurAI-Lab,20,2026-09-03T10:26:20.707227Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/fiddler-labs,fiddler-labs,20,2026-09-03T10:26:20.707229Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/obot-platform,obot-platform,20,2026-09-03T10:26:20.707232Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/boyu-ai,boyu-ai,20,2026-09-03T10:26:20.707235Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/kodu-ai,kodu-ai,20,2026-09-03T10:26:20.707238Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/ProsusAI,ProsusAI,20,2026-09-03T10:26:20.707240Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/XpressAI,XpressAI,20,2026-09-03T10:26:20.707243Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/faros-ai,faros-ai,20,2026-09-03T10:26:20.707246Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Lightning-Universe,Lightning-Universe,20,2026-09-03T10:26:20.707249Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/traversaal-ai,traversaal-ai,20,2026-09-03T10:26:20.707252Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/EightfoldAI,EightfoldAI,20,2026-09-03T10:26:20.707255Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Continuum-AI-Corp,Continuum-AI-Corp,20,2026-09-03T10:26:20.707258Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/factoredai,factoredai,20,2026-09-03T10:26:20.707261Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/AI4EPS,AI4EPS,20,2026-09-03T10:26:20.707264Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/mostly-ai,mostly-ai,20,2026-09-03T10:26:20.707266Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/iblai,iblai,20,2026-09-03T10:26:20.707269Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Toolbase-AI,Toolbase-AI,20,2026-09-03T10:26:20.707272Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/AltimateAI,AltimateAI,20,2026-09-03T10:26:20.707275Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/conversationai,conversationai,20,2026-09-03T10:26:20.707277Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/fleet-ai,fleet-ai,20,2026-09-03T10:26:20.707280Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/heavyai,heavyai,20,2026-09-03T10:26:20.707283Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/ai-mastering,ai-mastering,20,2026-09-03T10:26:20.707286Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/aivillage,aivillage,20,2026-09-03T10:26:20.707288Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/realtime-ai,realtime-ai,20,2026-09-03T10:26:20.707291Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/groundlight,groundlight,20,2026-09-03T10:26:20.707294Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/aimlapi,aimlapi,20,2026-09-03T10:26:20.707297Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Egonex-AI,Egonex-AI,20,2026-09-03T10:26:20.707301Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/KlaatAI,KlaatAI,20,2026-09-03T10:26:20.707304Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Kiln-AI,Kiln-AI,20,2026-09-03T10:26:20.707307Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/GoodAI,GoodAI,20,2026-09-03T10:26:20.707310Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/arakoodev,arakoodev,20,2026-09-03T10:26:20.707313Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Pokee-AI,Pokee-AI,20,2026-09-03T10:26:20.707315Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/ai-infra-curriculum,ai-infra-curriculum,20,2026-09-03T10:26:20.707318Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/gokite-ai,gokite-ai,20,2026-09-03T10:26:20.707321Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/flexaihq,flexaihq,20,2026-09-03T10:26:20.707324Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/WAT-ai,WAT-ai,20,2026-09-03T10:26:20.707326Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/fal-ai-community,fal-ai-community,20,2026-09-03T10:26:20.707329Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/HiDream-ai,HiDream-ai,20,2026-09-03T10:26:20.707332Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/smallest-inc,smallest-inc,20,2026-09-03T10:26:20.707335Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/SecureChainAI,SecureChainAI,20,2026-09-03T10:26:20.707337Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/mc-bench,mc-bench,20,2026-09-03T10:26:20.707340Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/ai-shifu,ai-shifu,20,2026-09-03T10:26:20.707343Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/1337-Artificial-Intelligence,1337-Artificial-Intelligence,20,2026-09-03T10:26:20.707346Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/HacktronAI,HacktronAI,20,2026-09-03T10:26:20.707349Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/components-ai,components-ai,20,2026-09-03T10:26:20.707352Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/AmpereComputingAI,AmpereComputingAI,20,2026-09-03T10:26:20.707354Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/promptable,promptable,20,2026-09-03T10:26:20.707357Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/TesslateAI,TesslateAI,20,2026-09-03T10:26:20.707360Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/nota-github,nota-github,20,2026-09-03T10:26:20.707363Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/ExtensityAI,ExtensityAI,20,2026-09-03T10:26:20.707366Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/githubanotaai,githubanotaai,20,2026-09-03T10:26:20.707368Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/BrightDotAi,BrightDotAi,20,2026-09-03T10:26:20.707371Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/redis-applied-ai,redis-applied-ai,20,2026-09-03T10:26:20.707374Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/MatrixAI,MatrixAI,20,2026-09-03T10:26:20.707377Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/llmware-ai,llmware-ai,20,2026-09-03T10:26:20.707380Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/GooeyAI,GooeyAI,20,2026-09-03T10:26:20.707382Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/spiceai,spiceai,20,2026-09-03T10:26:20.707385Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/unionai,unionai,20,2026-09-03T10:26:20.707388Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/AbanteAI,AbanteAI,20,2026-09-03T10:26:20.707391Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/gcui-art,gcui-art,20,2026-09-03T10:26:20.707393Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/AISaturdaysLagos,AISaturdaysLagos,20,2026-09-03T10:26:20.707396Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Galsenaicommunity,Galsenaicommunity,20,2026-09-03T10:26:20.707399Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/RedisAI,RedisAI,20,2026-09-03T10:26:20.707402Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/galilai-group,galilai-group,20,2026-09-03T10:26:20.707405Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/tambo-ai,tambo-ai,20,2026-09-03T10:26:20.707408Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/hereandnowai,hereandnowai,20,2026-09-03T10:26:20.707410Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/metauto-ai,metauto-ai,20,2026-09-03T10:26:20.707413Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/hackerai-tech,hackerai-tech,20,2026-09-03T10:26:20.707416Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/xpander-ai,xpander-ai,20,2026-09-03T10:26:20.707419Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Alchemyst-ai,Alchemyst-ai,20,2026-09-03T10:26:20.707421Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Docta-ai,Docta-ai,20,2026-09-03T10:26:20.707424Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/just-ai,just-ai,20,2026-09-03T10:26:20.707427Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Soul-AILab,Soul-AILab,20,2026-09-03T10:26:20.707430Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Locofy,Locofy,20,2026-09-03T10:26:22.857954Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/trayio,trayio,20,2026-09-03T10:26:22.857968Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/AtomaAI,AtomaAI,20,2026-09-03T10:26:22.857973Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/locaal-ai,locaal-ai,20,2026-09-03T10:26:22.857976Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/MiniAiLive,MiniAiLive,20,2026-09-03T10:26:22.857978Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/AZ-AI,AZ-AI,20,2026-09-03T10:26:22.857981Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/taranis-ai,taranis-ai,20,2026-09-03T10:26:22.857984Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/lavague-ai,lavague-ai,20,2026-09-03T10:26:22.857987Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/elimu-ai,elimu-ai,20,2026-09-03T10:26:22.857990Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/robosoft-ai,robosoft-ai,20,2026-09-03T10:26:22.857993Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Google-Health,Google-Health,20,2026-09-03T10:26:22.857996Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/SerpentAI,SerpentAI,20,2026-09-03T10:26:22.857999Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/mbodiai,mbodiai,20,2026-09-03T10:26:22.858002Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/potpie-ai,potpie-ai,20,2026-09-03T10:26:22.858005Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/moorcheh-ai,moorcheh-ai,20,2026-09-03T10:26:22.858008Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/ai-for-developers,ai-for-developers,20,2026-09-03T10:26:22.858011Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Scale3-Labs,Scale3-Labs,20,2026-09-03T10:26:22.858014Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/runloopai,runloopai,20,2026-09-03T10:26:22.858017Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/marswaveai,marswaveai,20,2026-09-03T10:26:22.858020Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/DyadLang,DyadLang,20,2026-09-03T10:26:22.858023Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/sageailabs,sageailabs,20,2026-09-03T10:26:22.858026Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/AI-READI,AI-READI,20,2026-09-03T10:26:22.858029Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/LG-AI-EXAONE,LG-AI-EXAONE,20,2026-09-03T10:26:22.858032Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/bldrs-ai,bldrs-ai,20,2026-09-03T10:26:22.858035Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/MOV-AI,MOV-AI,20,2026-09-03T10:26:22.858038Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/modelflow-ai,modelflow-ai,20,2026-09-03T10:26:22.858040Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/SciPhi-AI,SciPhi-AI,20,2026-09-03T10:26:22.858043Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/vessl-ai,vessl-ai,20,2026-09-03T10:26:22.858046Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Forgemind-git,Forgemind-git,20,2026-09-03T10:26:22.858049Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/asu-trans-ai-lab,asu-trans-ai-lab,20,2026-09-03T10:26:22.858052Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/dolr-ai,dolr-ai,20,2026-09-03T10:26:22.858055Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Quarm-AI,Quarm-AI,20,2026-09-03T10:26:22.858058Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/NVIDIAAICITYCHALLENGE,NVIDIAAICITYCHALLENGE,20,2026-09-03T10:26:22.858061Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/qaml-ai,qaml-ai,20,2026-09-03T10:26:22.858063Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/Team-Commonly,Team-Commonly,20,2026-09-03T10:26:22.858066Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/cognizant-ai-lab,cognizant-ai-lab,20,2026-09-03T10:26:22.858069Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/vuer-ai,vuer-ai,20,2026-09-03T10:26:22.858072Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/GlobalAICommunity,GlobalAICommunity,20,2026-09-03T10:26:22.858075Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/HKU-MedAI,HKU-MedAI,20,2026-09-03T10:26:22.858078Z
1.0,STARTUP,AI Ecosystem Directory,https://github.com/gottingen,gottingen,20,2026-09-03T10:26:22.858081Z
