schemaVersion,recordType,source.name,source.url,content.startupName,content.pricingModel,collectedAt
1.0,PRODUCT,AI Product Index,https://github.com/e2b-dev/e2b-cookbook,e2b-dev,FREE,2026-09-03T10:29:57.191067Z
1.0,PRODUCT,AI Product Index,https://github.com/prefect-archive/ControlFlow,prefect-archive,FREE,2026-09-03T10:29:57.191075Z
1.0,PRODUCT,AI Product Index,https://github.com/OWASP/www-project-top-10-for-large-language-model-applications,OWASP,PAID,2026-09-03T10:29:57.191081Z
1.0,PRODUCT,AI Product Index,https://github.com/taielab/awesome-hacking-lists,taielab,PAID,2026-09-03T10:29:57.191087Z
1.0,PRODUCT,AI Product Index,https://github.com/google/adk-js,google,FREE,2026-09-03T10:29:57.191094Z
1.0,PRODUCT,AI Product Index,https://github.com/designcomputer/mysql_mcp_server,designcomputer,PAID,2026-09-03T10:29:57.191100Z
1.0,PRODUCT,AI Product Index,https://github.com/dyoshikawa/rulesync,dyoshikawa,FREE,2026-09-03T10:29:57.191106Z
1.0,PRODUCT,AI Product Index,https://github.com/tmgthb/Autonomous-Agents,tmgthb,FREE,2026-09-03T10:29:57.191112Z
1.0,PRODUCT,AI Product Index,https://github.com/irgolic/AutoPR,irgolic,FREE,2026-09-03T10:29:57.191119Z
1.0,PRODUCT,AI Product Index,https://github.com/ThousandBirdsInc/chidori,ThousandBirdsInc,FREE,2026-09-03T10:29:57.191126Z
1.0,PRODUCT,AI Product Index,https://github.com/PurpleDoubleD/locally-uncensored,PurpleDoubleD,FREEMIUM,2026-09-03T10:29:57.191134Z
1.0,PRODUCT,AI Product Index,https://github.com/felixrieseberg/clippy,felixrieseberg,FREE,2026-09-03T10:29:57.191141Z
1.0,PRODUCT,AI Product Index,https://github.com/Amm1rr/WebAI-to-API,Amm1rr,FREE,2026-09-03T10:29:57.191147Z
1.0,PRODUCT,AI Product Index,https://github.com/raznem/parsera,raznem,FREE,2026-09-03T10:29:57.191154Z
1.0,PRODUCT,AI Product Index,https://github.com/morettt/my-neuro,morettt,PAID,2026-09-03T10:29:57.191160Z
1.0,PRODUCT,AI Product Index,https://github.com/ServiceNow/BrowserGym,ServiceNow,FREE,2026-09-03T10:29:57.191170Z
1.0,PRODUCT,AI Product Index,https://github.com/karust/openserp,karust,FREE,2026-09-03T10:29:57.191181Z
1.0,PRODUCT,AI Product Index,https://github.com/vercel/modelfusion,vercel,FREE,2026-09-03T10:29:57.191187Z
1.0,PRODUCT,AI Product Index,https://github.com/jackaduma/awesome_LLMs_interview_notes,jackaduma,FREE,2026-09-03T10:29:57.191198Z
1.0,PRODUCT,AI Product Index,https://github.com/evilsocket/nerve,evilsocket,FREE,2026-09-03T10:29:57.191204Z
1.0,PRODUCT,AI Product Index,https://github.com/HugeCatLab/ChatTutor,HugeCatLab,FREE,2026-09-03T10:29:57.191212Z
1.0,PRODUCT,AI Product Index,https://github.com/kantord/SeaGOAT,kantord,FREE,2026-09-03T10:29:57.191219Z
1.0,PRODUCT,AI Product Index,https://github.com/tjake/Jlama,tjake,FREE,2026-09-03T10:29:57.191226Z
1.0,PRODUCT,AI Product Index,https://github.com/dabit3/react-native-ai,dabit3,FREE,2026-09-03T10:29:57.191233Z
1.0,PRODUCT,AI Product Index,https://github.com/SanMuzZzZz/LuaN1aoAgent,SanMuzZzZz,PAID,2026-09-03T10:29:57.191239Z
1.0,PRODUCT,AI Product Index,https://github.com/Deuz-AI/Deuz-SDK,Deuz-AI,PAID,2026-09-03T10:29:57.191250Z
1.0,PRODUCT,AI Product Index,https://github.com/SmythOS/sre,SmythOS,PAID,2026-09-03T10:29:57.191256Z
1.0,PRODUCT,AI Product Index,https://github.com/PrunaAI/pruna,PrunaAI,FREE,2026-09-03T10:29:57.191263Z
1.0,PRODUCT,AI Product Index,https://github.com/Storia-AI/sage,Storia-AI,FREE,2026-09-03T10:29:57.191270Z
1.0,PRODUCT,AI Product Index,https://github.com/microsoft/generative-ai-with-javascript,microsoft,FREE,2026-09-03T10:29:57.191280Z
1.0,PRODUCT,AI Product Index,https://github.com/kubeai-project/kubeai,kubeai-project,PAID,2026-09-03T10:29:57.191286Z
1.0,PRODUCT,AI Product Index,https://github.com/minsight-ai-info/AI-Search-Hub,minsight-ai-info,FREE,2026-09-03T10:29:57.191296Z
1.0,PRODUCT,AI Product Index,https://github.com/CoderSJX/AI-Resources-Central,CoderSJX,PAID,2026-09-03T10:29:57.191302Z
1.0,PRODUCT,AI Product Index,https://github.com/Scale3-Labs/langtrace,Scale3-Labs,PAID,2026-09-03T10:29:57.191312Z
1.0,PRODUCT,AI Product Index,https://github.com/bricks-cloud/BricksLLM,bricks-cloud,ENTERPRISE,2026-09-03T10:29:57.191319Z
1.0,PRODUCT,AI Product Index,https://github.com/MaoXiaoYuZ/Long-Novel-GPT,MaoXiaoYuZ,PAID,2026-09-03T10:29:57.191330Z
1.0,PRODUCT,AI Product Index,https://github.com/sums001/Windows-Copilot-API,sums001,FREE,2026-09-03T10:29:57.191337Z
1.0,PRODUCT,AI Product Index,https://github.com/e2b-dev/awesome-ai-sdks,e2b-dev,FREE,2026-09-03T10:29:57.191345Z
1.0,PRODUCT,AI Product Index,https://github.com/ZHangZHengEric/Sage,ZHangZHengEric,FREE,2026-09-03T10:29:57.191351Z
1.0,PRODUCT,AI Product Index,https://github.com/kizuna-ai-lab/sokuji,kizuna-ai-lab,FREEMIUM,2026-09-03T10:29:57.191364Z
1.0,PRODUCT,AI Product Index,https://github.com/hexabot-ai/Hexabot,hexabot-ai,FREE,2026-09-03T10:29:57.191371Z
1.0,PRODUCT,AI Product Index,https://github.com/brainlid/langchain,brainlid,PAID,2026-09-03T10:29:57.191377Z
1.0,PRODUCT,AI Product Index,https://github.com/ihor-sokoliuk/mcp-searxng,ihor-sokoliuk,FREE,2026-09-03T10:29:57.191386Z
1.0,PRODUCT,AI Product Index,https://github.com/sozercan/kubectl-ai,sozercan,FREE,2026-09-03T10:29:57.191394Z
1.0,PRODUCT,AI Product Index,https://github.com/FranciscoMoretti/chat-js,FranciscoMoretti,PAID,2026-09-03T10:29:57.191399Z
1.0,PRODUCT,AI Product Index,https://github.com/polterguy/magic,polterguy,FREE,2026-09-03T10:29:57.191406Z
1.0,PRODUCT,AI Product Index,https://github.com/yjacquin/fast-mcp,yjacquin,PAID,2026-09-03T10:29:57.191411Z
1.0,PRODUCT,AI Product Index,https://github.com/fmaclen/hollama,fmaclen,FREE,2026-09-03T10:29:57.191417Z
1.0,PRODUCT,AI Product Index,https://github.com/rudrankriyam/Foundation-Models-Framework-Lab,rudrankriyam,FREE,2026-09-03T10:29:57.191424Z
1.0,PRODUCT,AI Product Index,https://github.com/currenjin/site-for-developers,currenjin,FREE,2026-09-03T10:29:57.191431Z
1.0,PRODUCT,AI Product Index,https://github.com/FunnyWolf/agentic-soc-platform,FunnyWolf,FREE,2026-09-03T10:29:57.191439Z
1.0,PRODUCT,AI Product Index,https://github.com/strands-agents/tools,strands-agents,FREE,2026-09-03T10:29:57.191445Z
1.0,PRODUCT,AI Product Index,https://github.com/AI-QL/tuui,AI-QL,PAID,2026-09-03T10:29:57.191451Z
1.0,PRODUCT,AI Product Index,https://github.com/lupantech/chameleon-llm,lupantech,FREE,2026-09-03T10:29:57.191458Z
1.0,PRODUCT,AI Product Index,https://github.com/NativeMindBrowser/NativeMindExtension,NativeMindBrowser,FREE,2026-09-03T10:29:57.191464Z
1.0,PRODUCT,AI Product Index,https://github.com/NovaSearch-Team/RAG-Retrieval,NovaSearch-Team,FREE,2026-09-03T10:29:57.191471Z
1.0,PRODUCT,AI Product Index,https://github.com/proxysoul/Empryo,proxysoul,FREE,2026-09-03T10:29:57.191479Z
1.0,PRODUCT,AI Product Index,https://github.com/axflow/axflow,axflow,FREE,2026-09-03T10:29:57.191485Z
1.0,PRODUCT,AI Product Index,https://github.com/ENTERPILOT/GoModel,ENTERPILOT,PAID,2026-09-03T10:29:57.191492Z
1.0,PRODUCT,AI Product Index,https://github.com/Onelevenvy/flock,Onelevenvy,FREE,2026-09-03T10:29:57.191498Z
1.0,PRODUCT,AI Product Index,https://github.com/EmbeddedLLM/JamAIBase,EmbeddedLLM,PAID,2026-09-03T10:29:57.191504Z
1.0,PRODUCT,AI Product Index,https://github.com/Troyanovsky/Local-LLM-Comparison-Colab-UI,Troyanovsky,FREE,2026-09-03T10:29:57.191512Z
1.0,PRODUCT,AI Product Index,https://github.com/berylliumsec/nebula,berylliumsec,FREE,2026-09-03T10:29:57.191519Z
1.0,PRODUCT,AI Product Index,https://github.com/jmaczan/tiny-vllm,jmaczan,FREE,2026-09-03T10:29:57.191525Z
1.0,PRODUCT,AI Product Index,https://github.com/mlc-ai/web-llm-chat,mlc-ai,FREE,2026-09-03T10:29:57.191533Z
1.0,PRODUCT,AI Product Index,https://github.com/replit/ReplitLM,replit,FREE,2026-09-03T10:29:57.191539Z
1.0,PRODUCT,AI Product Index,https://github.com/nobodywho-ooo/nobodywho,nobodywho-ooo,FREE,2026-09-03T10:29:57.191546Z
1.0,PRODUCT,AI Product Index,https://github.com/lastmile-ai/aiconfig,lastmile-ai,FREE,2026-09-03T10:29:57.191552Z
1.0,PRODUCT,AI Product Index,https://github.com/xataio/agent,xataio,FREE,2026-09-03T10:29:57.191559Z
1.0,PRODUCT,AI Product Index,https://github.com/tryAGI/LangChain,tryAGI,FREE,2026-09-03T10:29:57.191566Z
1.0,PRODUCT,AI Product Index,https://github.com/trendy-design/llmchat,trendy-design,FREE,2026-09-03T10:29:57.191572Z
1.0,PRODUCT,AI Product Index,https://github.com/Neph0s/awesome-llm-role-playing-with-persona,Neph0s,FREE,2026-09-03T10:29:57.191580Z
1.0,PRODUCT,AI Product Index,https://github.com/dynamiq-ai/dynamiq,dynamiq-ai,FREE,2026-09-03T10:29:57.191586Z
1.0,PRODUCT,AI Product Index,https://github.com/rogue-security/rogue,rogue-security,FREE,2026-09-03T10:29:57.191593Z
1.0,PRODUCT,AI Product Index,https://github.com/yokingma/SearChat,yokingma,FREE,2026-09-03T10:29:57.191604Z
1.0,PRODUCT,AI Product Index,https://github.com/OpenCSGs/csghub-server,OpenCSGs,FREE,2026-09-03T10:29:57.191612Z
1.0,PRODUCT,AI Product Index,https://github.com/agents-flex/agents-flex,agents-flex,FREE,2026-09-03T10:29:57.191620Z
1.0,PRODUCT,AI Product Index,https://github.com/splx-ai/agentic-radar,splx-ai,FREE,2026-09-03T10:29:57.191626Z
1.0,PRODUCT,AI Product Index,https://github.com/fancyboi999/ai-engineering-from-scratch-zh,fancyboi999,FREE,2026-09-03T10:30:01.666502Z
1.0,PRODUCT,AI Product Index,https://github.com/rohitg00/awesome-devops-mcp-servers,rohitg00,FREE,2026-09-03T10:30:01.666520Z
1.0,PRODUCT,AI Product Index,https://github.com/melandlabs/openloomi,melandlabs,FREE,2026-09-03T10:30:01.666537Z
1.0,PRODUCT,AI Product Index,https://github.com/atlassian/atlassian-mcp-server,atlassian,FREE,2026-09-03T10:30:01.666557Z
1.0,PRODUCT,AI Product Index,https://github.com/alumnium-hq/alumnium,alumnium-hq,FREE,2026-09-03T10:30:01.666565Z
1.0,PRODUCT,AI Product Index,https://github.com/bytechefhq/bytechef,bytechefhq,FREE,2026-09-03T10:30:01.666576Z
1.0,PRODUCT,AI Product Index,https://github.com/pathintegral-institute/mcpm.sh,pathintegral-institute,PAID,2026-09-03T10:30:01.666583Z
1.0,PRODUCT,AI Product Index,https://github.com/mymagicpower/AIAS,mymagicpower,FREE,2026-09-03T10:30:01.666594Z
1.0,PRODUCT,AI Product Index,https://github.com/monarch-initiative/ontogpt,monarch-initiative,FREE,2026-09-03T10:30:01.666600Z
1.0,PRODUCT,AI Product Index,https://github.com/callstackincubator/cali,callstackincubator,FREE,2026-09-03T10:30:01.666607Z
1.0,PRODUCT,AI Product Index,https://github.com/0xsline/awesome-deepseek-harness,0xsline,FREE,2026-09-03T10:30:01.666615Z
1.0,PRODUCT,AI Product Index,https://github.com/louisfb01/start-llms,louisfb01,PAID,2026-09-03T10:30:01.666621Z
1.0,PRODUCT,AI Product Index,https://github.com/editor-code-assistant/eca,editor-code-assistant,PAID,2026-09-03T10:30:01.666626Z
1.0,PRODUCT,AI Product Index,https://github.com/kessler/gemma-gem,kessler,FREEMIUM,2026-09-03T10:30:01.666636Z
1.0,PRODUCT,AI Product Index,https://github.com/jjang-ai/mlxstudio,jjang-ai,FREE,2026-09-03T10:30:01.666643Z
1.0,PRODUCT,AI Product Index,https://github.com/dezoito/ollama-grid-search,dezoito,FREE,2026-09-03T10:30:01.666651Z
1.0,PRODUCT,AI Product Index,https://github.com/Rheosoph/flow-like,Rheosoph,ENTERPRISE,2026-09-03T10:30:01.666656Z
1.0,PRODUCT,AI Product Index,https://github.com/tingaicompass/AI-Compass,tingaicompass,FREE,2026-09-03T10:30:01.666665Z
1.0,PRODUCT,AI Product Index,https://github.com/MatthewZMD/aidermacs,MatthewZMD,PAID,2026-09-03T10:30:01.666670Z
1.0,PRODUCT,AI Product Index,https://github.com/inngest/agent-kit,inngest,FREE,2026-09-03T10:30:01.666677Z
1.0,PRODUCT,AI Product Index,https://github.com/tastyeffectco/sandboxd,tastyeffectco,FREE,2026-09-03T10:30:01.666688Z
1.0,PRODUCT,AI Product Index,https://github.com/miantiao-me/ssh-ai-chat,miantiao-me,FREE,2026-09-03T10:30:01.666699Z
1.0,PRODUCT,AI Product Index,https://github.com/dalisoft/awesome-hosting,dalisoft,FREE,2026-09-03T10:30:01.666706Z
1.0,PRODUCT,AI Product Index,https://github.com/Renset/macai,Renset,PAID,2026-09-03T10:30:01.666712Z
1.0,PRODUCT,AI Product Index,https://github.com/kossakovsky/selfhost-ai,kossakovsky,FREE,2026-09-03T10:30:01.666726Z
1.0,PRODUCT,AI Product Index,https://github.com/bgauryy/octocode,bgauryy,PAID,2026-09-03T10:30:01.666732Z
1.0,PRODUCT,AI Product Index,https://github.com/beltromatti/get-it,beltromatti,FREE,2026-09-03T10:30:01.666739Z
1.0,PRODUCT,AI Product Index,https://github.com/eclaire-labs/eclaire,eclaire-labs,FREE,2026-09-03T10:30:01.666747Z
1.0,PRODUCT,AI Product Index,https://github.com/blueberrycongee/Lumina-Note,blueberrycongee,FREE,2026-09-03T10:30:01.666754Z
1.0,PRODUCT,AI Product Index,https://github.com/us/crw,us,FREEMIUM,2026-09-03T10:30:01.666764Z
1.0,PRODUCT,AI Product Index,https://github.com/microsoft/rag-time,microsoft,FREE,2026-09-03T10:30:01.666771Z
1.0,PRODUCT,AI Product Index,https://github.com/woniu9524/CodeAsk,woniu9524,FREE,2026-09-03T10:30:01.666777Z
1.0,PRODUCT,AI Product Index,https://github.com/garylab/MakeMoneyWithAI,garylab,PAID,2026-09-03T10:30:01.666783Z
1.0,PRODUCT,AI Product Index,https://github.com/yokoffing/ChatGPT-Prompts,yokoffing,PAID,2026-09-03T10:30:01.666788Z
1.0,PRODUCT,AI Product Index,https://github.com/agentforce314/clawcodex,agentforce314,FREE,2026-09-03T10:30:01.666795Z
1.0,PRODUCT,AI Product Index,https://github.com/beita6969/ScienceClaw,beita6969,FREE,2026-09-03T10:30:01.666805Z
1.0,PRODUCT,AI Product Index,https://github.com/Dong90/oh-my-taiyiforge,Dong90,FREE,2026-09-03T10:30:01.666812Z
1.0,PRODUCT,AI Product Index,https://github.com/TNT-Likely/PanWatch,TNT-Likely,FREE,2026-09-03T10:30:01.666821Z
1.0,PRODUCT,AI Product Index,https://github.com/hyper-mcp-rs/hyper-mcp,hyper-mcp-rs,FREE,2026-09-03T10:30:01.666829Z
1.0,PRODUCT,AI Product Index,https://github.com/huggingface/llm-ls,huggingface,FREE,2026-09-03T10:30:01.666836Z
1.0,PRODUCT,AI Product Index,https://github.com/th1nhhdk/local_ai_ocr,th1nhhdk,PAID,2026-09-03T10:30:01.666842Z
1.0,PRODUCT,AI Product Index,https://github.com/EvanZhouDev/llm.pdf,EvanZhouDev,FREE,2026-09-03T10:30:01.666848Z
1.0,PRODUCT,AI Product Index,https://github.com/xpander-ai/xpander.ai,xpander-ai,FREE,2026-09-03T10:30:01.666855Z
1.0,PRODUCT,AI Product Index,https://github.com/yarin-zhang/AI-Gist,yarin-zhang,FREE,2026-09-03T10:30:01.666864Z
1.0,PRODUCT,AI Product Index,https://github.com/NeumTry/NeumAI,NeumTry,FREE,2026-09-03T10:30:01.666871Z
1.0,PRODUCT,AI Product Index,https://github.com/theredsix/cerebellum,theredsix,FREE,2026-09-03T10:30:01.666878Z
1.0,PRODUCT,AI Product Index,https://github.com/pchunduri6/rag-demystified,pchunduri6,FREE,2026-09-03T10:30:01.666885Z
1.0,PRODUCT,AI Product Index,https://github.com/superiorlu/AITreasureBox,superiorlu,FREE,2026-09-03T10:30:01.666894Z
1.0,PRODUCT,AI Product Index,https://github.com/Atome-FE/llama-node,Atome-FE,FREE,2026-09-03T10:30:01.666901Z
1.0,PRODUCT,AI Product Index,https://github.com/Pipelex/pipelex,Pipelex,FREE,2026-09-03T10:30:01.666908Z
1.0,PRODUCT,AI Product Index,https://github.com/Blarc/ai-commits-intellij-plugin,Blarc,FREE,2026-09-03T10:30:01.666914Z
1.0,PRODUCT,AI Product Index,https://github.com/strands-agents/samples,strands-agents,FREE,2026-09-03T10:30:01.666921Z
1.0,PRODUCT,AI Product Index,https://github.com/quoroom-ai/room,quoroom-ai,FREE,2026-09-03T10:30:01.666928Z
1.0,PRODUCT,AI Product Index,https://github.com/henomis/lingoose,henomis,FREE,2026-09-03T10:30:01.666938Z
1.0,PRODUCT,AI Product Index,https://github.com/CelaDaniel/free-ai-resources-x,CelaDaniel,FREE,2026-09-03T10:30:01.666952Z
1.0,PRODUCT,AI Product Index,https://github.com/OpenBMB/IoA,OpenBMB,FREE,2026-09-03T10:30:01.666960Z
1.0,PRODUCT,AI Product Index,https://github.com/santifer/cv-santiago,santifer,FREE,2026-09-03T10:30:01.666967Z
1.0,PRODUCT,AI Product Index,https://github.com/rohitg00/awesome-ai-apps,rohitg00,FREE,2026-09-03T10:30:01.666975Z
1.0,PRODUCT,AI Product Index,https://github.com/cocacola-lab/ChatIE,cocacola-lab,FREE,2026-09-03T10:30:01.666984Z
1.0,PRODUCT,AI Product Index,https://github.com/uhub/awesome-llm,uhub,FREE,2026-09-03T10:30:01.666991Z
1.0,PRODUCT,AI Product Index,https://github.com/xark-argo/argo,xark-argo,FREE,2026-09-03T10:30:01.667000Z
1.0,PRODUCT,AI Product Index,https://github.com/huangjia2019/rag-in-action,huangjia2019,FREE,2026-09-03T10:30:01.667012Z
1.0,PRODUCT,AI Product Index,https://github.com/ix-infrastructure/Ix,ix-infrastructure,FREE,2026-09-03T10:30:01.667019Z
1.0,PRODUCT,AI Product Index,https://github.com/Technion-Kishony-lab/data-to-paper,Technion-Kishony-lab,FREE,2026-09-03T10:30:01.667026Z
1.0,PRODUCT,AI Product Index,https://github.com/AIScientists-Dev/WorldSeed,AIScientists-Dev,FREE,2026-09-03T10:30:01.667033Z
1.0,PRODUCT,AI Product Index,https://github.com/firecrawl/firecrawl-app-examples,firecrawl,PAID,2026-09-03T10:30:01.667041Z
1.0,PRODUCT,AI Product Index,https://github.com/microsoft/mcp-gateway,microsoft,PAID,2026-09-03T10:30:01.667047Z
1.0,PRODUCT,AI Product Index,https://github.com/verygoodplugins/automem,verygoodplugins,FREE,2026-09-03T10:30:01.667054Z
1.0,PRODUCT,AI Product Index,https://github.com/AlphaAvatar/AlphaAvatar,AlphaAvatar,FREE,2026-09-03T10:30:01.667062Z
1.0,PRODUCT,AI Product Index,https://github.com/go-kratos/blades,go-kratos,FREE,2026-09-03T10:30:01.667068Z
1.0,PRODUCT,AI Product Index,https://github.com/KylinMountain/TradingAgents-AShare,KylinMountain,FREE,2026-09-03T10:30:01.667078Z
1.0,PRODUCT,AI Product Index,https://github.com/SakanaAI/doc-to-lora,SakanaAI,FREE,2026-09-03T10:30:01.667084Z
1.0,PRODUCT,AI Product Index,https://github.com/AltimateAI/altimate-code,AltimateAI,FREEMIUM,2026-09-03T10:30:01.667092Z
1.0,PRODUCT,AI Product Index,https://github.com/junruxiong/IncarnaMind,junruxiong,FREE,2026-09-03T10:30:01.667099Z
1.0,PRODUCT,AI Product Index,https://github.com/AkagawaTsurunaki/ZerolanLiveRobot,AkagawaTsurunaki,FREE,2026-09-03T10:30:01.667106Z
1.0,PRODUCT,AI Product Index,https://github.com/taracodlabs/aiden,taracodlabs,PAID,2026-09-03T10:30:01.667115Z
1.0,PRODUCT,AI Product Index,https://github.com/gcui-art/album-ai,gcui-art,FREE,2026-09-03T10:30:01.667123Z
1.0,PRODUCT,AI Product Index,https://github.com/kagisearch/vectordb,kagisearch,FREE,2026-09-03T10:30:01.667130Z
1.0,PRODUCT,AI Product Index,https://github.com/krishnakanthb13/antigravity_phone_chat,krishnakanthb13,PAID,2026-09-03T10:30:01.667140Z
1.0,PRODUCT,AI Product Index,https://github.com/stacklok/codegate,stacklok,FREE,2026-09-03T10:30:01.667147Z
1.0,PRODUCT,AI Product Index,https://github.com/mezbaul-h/june,mezbaul-h,FREE,2026-09-03T10:30:01.667154Z
1.0,PRODUCT,AI Product Index,https://github.com/pgalko/BambooAI,pgalko,FREE,2026-09-03T10:30:01.667160Z
1.0,PRODUCT,AI Product Index,https://github.com/ariadng/metatrader-mcp-server,ariadng,PAID,2026-09-03T10:30:01.667166Z
1.0,PRODUCT,AI Product Index,https://github.com/Purewhiter/mobilegym,Purewhiter,FREE,2026-09-03T10:30:01.667176Z
1.0,PRODUCT,AI Product Index,https://github.com/William-Lu-stack/Flawless,William-Lu-stack,FREEMIUM,2026-09-03T10:30:01.667183Z
1.0,PRODUCT,AI Product Index,https://github.com/bosun-ai/swiftide,bosun-ai,FREE,2026-09-03T10:30:01.667189Z
1.0,PRODUCT,AI Product Index,https://github.com/TheAgentCompany/TheAgentCompany,TheAgentCompany,FREE,2026-09-03T10:30:01.667196Z
1.0,PRODUCT,AI Product Index,https://github.com/sigoden/llm-functions,sigoden,FREE,2026-09-03T10:30:01.667202Z
1.0,PRODUCT,AI Product Index,https://github.com/assistant-ui/tool-ui,assistant-ui,FREE,2026-09-03T10:30:01.667208Z
1.0,PRODUCT,AI Product Index,https://github.com/trypear/pearai-master,trypear,FREE,2026-09-03T10:30:01.667214Z
1.0,PRODUCT,AI Product Index,https://github.com/rnchg/APT,rnchg,PAID,2026-09-03T10:30:01.667220Z
1.0,PRODUCT,AI Product Index,https://github.com/zinja-coder/jadx-mcp-server,zinja-coder,FREE,2026-09-03T10:30:01.667226Z
1.0,PRODUCT,AI Product Index,https://github.com/inmve/free-ai-coding,inmve,PAID,2026-09-03T10:30:01.667232Z
1.0,PRODUCT,AI Product Index,https://github.com/anmolksachan/AI-ML-Free-Resources-for-Security-and-Prompt-Injection,anmolksachan,FREE,2026-09-03T10:30:01.667240Z
1.0,PRODUCT,AI Product Index,https://github.com/microsoft/Trace,microsoft,FREE,2026-09-03T10:30:01.667247Z
1.0,PRODUCT,AI Product Index,https://github.com/lmg-anon/mikupad,lmg-anon,FREE,2026-09-03T10:30:01.667253Z
1.0,PRODUCT,AI Product Index,https://github.com/raiyanyahya/recall,raiyanyahya,PAID,2026-09-03T10:30:01.667261Z
1.0,PRODUCT,AI Product Index,https://github.com/guywaldman/magic-cli,guywaldman,FREE,2026-09-03T10:30:01.667267Z
1.0,PRODUCT,AI Product Index,https://github.com/liquidos-ai/AutoAgents,liquidos-ai,FREE,2026-09-03T10:30:01.667275Z
1.0,PRODUCT,AI Product Index,https://github.com/Seanium/FeedMe,Seanium,FREEMIUM,2026-09-03T10:30:01.667284Z
1.0,PRODUCT,AI Product Index,https://github.com/diStyApps/seait,diStyApps,PAID,2026-09-03T10:30:06.663266Z
1.0,PRODUCT,AI Product Index,https://github.com/marella/chatdocs,marella,FREE,2026-09-03T10:30:06.663287Z
1.0,PRODUCT,AI Product Index,https://github.com/math-ai-org/mathcode,math-ai-org,FREE,2026-09-03T10:30:06.663296Z
1.0,PRODUCT,AI Product Index,https://github.com/dragon1086/prism-insight,dragon1086,FREE,2026-09-03T10:30:06.663303Z
1.0,PRODUCT,AI Product Index,https://github.com/alvinreal/awesome-openclaw,alvinreal,PAID,2026-09-03T10:30:06.663309Z
1.0,PRODUCT,AI Product Index,https://github.com/bomfather/minefield,bomfather,FREE,2026-09-03T10:30:06.663315Z
1.0,PRODUCT,AI Product Index,https://github.com/r1n7aro/Locus,r1n7aro,FREE,2026-09-03T10:30:06.663321Z
1.0,PRODUCT,AI Product Index,https://github.com/charliedream1/ai_wiki,charliedream1,FREE,2026-09-03T10:30:06.663335Z
1.0,PRODUCT,AI Product Index,https://github.com/youssefHosni/Awesome-AI-Data-Guided-Projects,youssefHosni,PAID,2026-09-03T10:30:06.663342Z
1.0,PRODUCT,AI Product Index,https://github.com/louisgv/local.ai,louisgv,FREE,2026-09-03T10:30:06.663350Z
1.0,PRODUCT,AI Product Index,https://github.com/aeonfun/aeon,aeonfun,PAID,2026-09-03T10:30:06.663357Z
1.0,PRODUCT,AI Product Index,https://github.com/jmerelnyc/Talos,jmerelnyc,FREE,2026-09-03T10:30:06.663365Z
1.0,PRODUCT,AI Product Index,https://github.com/michaelthwan/searchGPT,michaelthwan,FREE,2026-09-03T10:30:06.663372Z
1.0,PRODUCT,AI Product Index,https://github.com/416rehman/DeepZero,416rehman,FREE,2026-09-03T10:30:06.663381Z
1.0,PRODUCT,AI Product Index,https://github.com/smallmain/vscode-unify-chat-provider,smallmain,PAID,2026-09-03T10:30:06.663387Z
1.0,PRODUCT,AI Product Index,https://github.com/stoyan-stoyanov/llmflows,stoyan-stoyanov,FREE,2026-09-03T10:30:06.663394Z
1.0,PRODUCT,AI Product Index,https://github.com/prompt-security/ps-fuzz,prompt-security,PAID,2026-09-03T10:30:06.663400Z
1.0,PRODUCT,AI Product Index,https://github.com/arthurhenrique/cookiecutter-fastapi,arthurhenrique,PAID,2026-09-03T10:30:06.663405Z
1.0,PRODUCT,AI Product Index,https://github.com/GoodStartLabs/AI_Diplomacy,GoodStartLabs,FREE,2026-09-03T10:30:06.663412Z
1.0,PRODUCT,AI Product Index,https://github.com/NicholasSpisak/second-brain,NicholasSpisak,FREE,2026-09-03T10:30:06.663420Z
1.0,PRODUCT,AI Product Index,https://github.com/Tanuki/tanuki.py,Tanuki,PAID,2026-09-03T10:30:06.663425Z
1.0,PRODUCT,AI Product Index,https://github.com/jinbooooom/ai-infra-hpc,jinbooooom,FREE,2026-09-03T10:30:06.663434Z
1.0,PRODUCT,AI Product Index,https://github.com/caspianmoon/memoripy,caspianmoon,FREE,2026-09-03T10:30:06.663442Z
1.0,PRODUCT,AI Product Index,https://github.com/strands-agents/sdk-typescript,strands-agents,PAID,2026-09-03T10:30:06.663447Z
1.0,PRODUCT,AI Product Index,https://github.com/CommonstackAI/UncommonRoute,CommonstackAI,PAID,2026-09-03T10:30:06.663455Z
1.0,PRODUCT,AI Product Index,https://github.com/rnadigital/agentcloud,rnadigital,PAID,2026-09-03T10:30:06.663462Z
1.0,PRODUCT,AI Product Index,https://github.com/frontman-ai/frontman,frontman-ai,FREE,2026-09-03T10:30:06.663468Z
1.0,PRODUCT,AI Product Index,https://github.com/tninja/aider.el,tninja,PAID,2026-09-03T10:30:06.663473Z
1.0,PRODUCT,AI Product Index,https://github.com/DataScienceUIBK/Rankify,DataScienceUIBK,FREE,2026-09-03T10:30:06.663489Z
1.0,PRODUCT,AI Product Index,https://github.com/emrgnt-cmplxty/automata,emrgnt-cmplxty,FREE,2026-09-03T10:30:06.663495Z
1.0,PRODUCT,AI Product Index,https://github.com/teilomillet/gollm,teilomillet,PAID,2026-09-03T10:30:06.663501Z
